Image ID,Image name,Location,Drop,Depth,Latitude,Longitude,Site,Goniocorella Dumosa,Amorphous cream Sponge,Amorphous grey-blue sponge,Amorphous Pink/Orange Sponge,Anemone,Axinella australiensis,Axinella sp,Black Coral_1,Black Coral_2,Black Hydroid,Black Spiky Sponge,Bright-Orange Encrusting Colonial Ascidian,Bright-Orange Encrusting sponge,Brown Ball Sponge,Brown/Grey Encrusting sponge,Brown Orange Encrusting Sponge,Brown Solitary Ascidian,Corynactis australis,Creamy branching Hydroid,Creamy Gorgonacea,Cymbastella sp.,Dark Brown encrusting Sponge,Dark orange bulb sponge,Dark Orange Encrusting Sponge,Dark-Purple Encrusting Sponge,Dark red branching sponge,Dark Red Encrusting Sponge,Dark-Yellow Encrusting Sponge,Dendrilla sp.,Desmacidon mamillatum,Didemnum sp,Dysidea sp,Ecionemia alata,Encrusting Pink/Creamy sponge,Encrusting White Colonial Bryozoan,Erect Brown Branching Bryozoan,Erect bushy green-white bryozoan,Feather-like Hydroid,Fine branching hydroid,Flat creamy sponge,Geodia regina,Grey Amorphous Sponge,Grey Encrusting Colonial Ascidian,Grey flask-like sponge,Haliclona sp.,Homaxinella erecta,Hornera sp,Iophon,Iophon laevistylis,Large Orange Encrusting Sponge,Large white branching sponge,Latrunculia sp.,Light-Brown Encrusting Sponge,Light Yellow Encrusting Sponge,Lilac-Blue Spiky Sponge,Lissoclinum sp,Massive yellow sponge,Monomyces sp.,Orange Encrusting Bryozoan,Orange Encrusting Colonial Ascidian,Orange Massive/Encrusting Sponge,Orange Octocoral,Orange Spiked Sponge,Orange thin-branching sponge,Orange tube sponge,Orange/White Amorphpus Sponge,Orange/white Octocoral,Orange/Yellow amorphous sponge,Orange/Yellow Encrusting Sponge,Pale-Orange Amorphous Sponge,Pale Orange Encrusting Sponge,Pale Orange Spiky Encrusting Sponge,Pale yellow Amorphous/Encrusting Sponge,Pale Yellow Branching Amorphous Sponge,Pale Yellow Branching Sponge,Pale-Yellow Encrusting Sponge,Pale Yellow Globular Sponge,Pale Yellow Octocoral,Pale Yellow-Orange Amorphous Sponge,Pararhaphoxya sp.,Parazoanthus elongatus,Pink/Orange Branching Bryozoan,Polymastia sp.,Primnoa sp.,Psammocinia perforodorsa,Purple Encrusting Ascidian,Purple/Red encrusting Sponge,Purple/Violet Arborescent Amorphous Sponge,Purple/White flat massive sponge,Raspailia sp.,Red-Orange Spiky Arborescent Sponge,Red solitary Ascidian,Rowella lancifera,Rowella tubulosa,Short Orange Branching Sponge,Short white Hydroid,Steginoporella neozelanica,Stelletta conulosa,Stelletta crater,Stelletta maori,Suberites sp.,Symplectella rowi,Thin Encrusting Orange Sponge,Thin Orange Encrusting Colonial Ascidian,Thin Pink/Orange Encrusting Sponge,Thin Yellow Encrusting Sponge,White Amorphous Sponge,White and black hydroid,White Colonial Ascidian,White Encrusting Colonial Ascidian,White flattened sponge,White Globular/Loaf Sponge,White-pinkish ascidian,White Short Amorphous/Branching Sponge,White small amorphous sponge,White Spiky Encrusting Sponge,White Stylasterid,White-Yellow Amorphous Sponge,Xestospongia sp.,Yellow Arborescent Sponge,Yellow Branching Bryozoan,Yellow Encrusting Spiky Sponge,Yellow Encrusting Sponge,Yellow Globular Sponge,Yellow/Green Encrusting Sponge,Yellow Lobed Encrusting Sponge,Yellow-Orange Colonial Ascidian,Yellow/Orange Encrusting Sponge,crella incrustans,Sediment,Bare Rock,Biological Matrix,Other,CCA (crustose coralline algae),Ecklonia radiata,Green algae .,Green/Brown Algae,Red algae .
5388055,DB5_SHGCNCT_S001_S001_T002_0038.jpg,Doubtless bay,DB5,56,-34.852067,173.474867,East Karikari Peninsula,0,0,0,0,0,2.5,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,3.333,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,42.5,0,32.5,6.667,0,0,0,0,0
5388056,DB5_SHGCNCT_S001_S001_T002_0043.jpg,Doubtless bay,DB5,56,-34.852067,173.474867,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0.833,0,0,0,0,0,0,0,2.5,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,42.5,2.5,0,0,0,0,0
5388057,DB5_SHGCNCT_S001_S001_T002_0092.jpg,Doubtless bay,DB5,56,-34.852067,173.474867,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,10.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0.833,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,30,0,45.833,0.833,1.667,0,0,0,0
5388058,DB5_SHGCNCT_S001_S001_T002_0159.jpg,Doubtless bay,DB5,56,-34.852067,173.474867,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,25,2.5,0,0,0,0,0
5388059,DB5_SHGCNCT_S001_S001_T002_0171.jpg,Doubtless bay,DB5,56,-34.852067,173.474867,East Karikari Peninsula,0,0,0,0.833,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,10.833,0,0,0,0,0,0,0,0.833,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,28.333,0,0,0,0,0,0
5388060,DB5_SHGCNCT_S001_S001_T002_0183.jpg,Doubtless bay,DB5,56,-34.852067,173.474867,East Karikari Peninsula,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.833,0,41.667,4.167,0.833,0,0,0,0
5388061,DB5_SHGCNCT_S001_S001_T002_0205.jpg,Doubtless bay,DB5,56,-34.852067,173.474867,East Karikari Peninsula,0,0,0,0.833,0,0,0,0,0,0,1.667,0,1.667,0,0,0,0,0,0,0,0,0,0,0.833,0,0,2.5,0,0,0,0,0,5,0,0,0,0,0,0,0,0.833,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,5.833,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,36.667,0,40,0.833,0,0,0,0,0
5388062,DB5_SHGCNCT_S001_S001_T002_0252.jpg,Doubtless bay,DB5,56,-34.852067,173.474867,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0.833,0,7.5,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0.833,1.667,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0.833,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.167,0,45,0.833,0,0,0,0,0
5388063,DB5_SHGCNCT_S001_S001_T002_0273.jpg,Doubtless bay,DB5,56,-34.852067,173.474867,East Karikari Peninsula,0,0,0,0,0,0.833,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,19.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,5,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,17.5,0,41.667,0,0,0,0,0,0
5388064,DB5_SHGCNCT_S001_S001_T002_0303.jpg,Doubtless bay,DB5,56,-34.852067,173.474867,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,1.667,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,23.333,0,53.333,2.5,0,0,0,0,0
5399766,DB6_SHGCNCT_S001_S001_T003_0115.jpg,Doubtless bay,DB6,60,-34.849436,173.477575,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.833,0,5,0,0,0,0,0,3.333,0,0,0,0,0,0,0,3.333,0,0,0,0,0.833,0,0,0,5.833,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0.833,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,23.333,0,30,8.333,0,0,0,0,0
5399767,DB6_SHGCNCT_S001_S001_T003_0131.jpg,Doubtless bay,DB6,60,-34.849436,173.477575,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,9.167,0.833,0,0,0,0,8.333,0,0,0,0,0,0,0,1.667,0,0,0,0,0.833,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,10.833,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0.833,0,5,1.667,0,0,0,14.167,0,26.667,12.5,0,0,0,0,0
5399768,DB6_SHGCNCT_S001_S001_T003_0157.jpg,Doubtless bay,DB6,60,-34.849436,173.477575,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0.833,0,0,6.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,2.5,0,0,0,0,0,0,6.667,0,0,0,0,0,0,0,0,0,1.667,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40.833,0.833,0,0,0,0,0
5399769,DB6_SHGCNCT_S001_S001_T003_0167.jpg,Doubtless bay,DB6,60,-34.849436,173.477575,East Karikari Peninsula,0,1.667,0,0,0,0,0,0,0,0,0,0,7.5,0,0.833,0,0,0,0,0,0,0,0,2.5,0,0,4.167,0.833,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,23.333,0,47.5,5.833,0,0,0,0,0
5399770,DB6_SHGCNCT_S001_S001_T003_0183.jpg,Doubtless bay,DB6,60,-34.849436,173.477575,East Karikari Peninsula,0,1.667,0,0.833,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.833,0.833,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,4.167,0,0,0,0.833,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,1.667,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0.833,0,0,0,0,0,0,4.167,0,2.5,0,0,0,0,26.667,0,37.5,5,0.833,0,0,0,0
5399771,DB6_SHGCNCT_S001_S001_T003_0280.jpg,Doubtless bay,DB6,60,-34.849436,173.477575,East Karikari Peninsula,0,0,0,0,0,0,0,0,20,0.833,0,0,1.667,0,0,0,0,0,0,0,0,0,0,1.667,0,0,15,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,23.333,15.833,0,0,0,0,0
5399772,DB6_SHGCNCT_S001_S001_T003_0325.jpg,Doubtless bay,DB6,60,-34.849436,173.477575,East Karikari Peninsula,0,0,0,0,0,0,0,0,0.833,0.833,0,0,5.833,0,0,0,0,0,0,0,0,0,0,0,0.833,0,14.167,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,1.667,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.833,0,36.667,8.333,0,0,0,0,0
5399773,DB6_SHGCNCT_S001_S001_T003_0342.jpg,Doubtless bay,DB6,60,-34.849436,173.477575,East Karikari Peninsula,0,0,0,0,0,0,0,0,1.667,0.833,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667,0,0,0.833,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.667,0.833,50.833,8.333,0,0,0,0,0
5399774,DB6_SHGCNCT_S001_S001_T003_0484.jpg,Doubtless bay,DB6,60,-34.849436,173.477575,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.167,0,48.333,5,0,0,0,0,0
5399775,DB6_SHGCNCT_S001_S001_T003_0517.jpg,Doubtless bay,DB6,60,-34.849436,173.477575,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.833,0,0.833,0.833,0,9.167,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,10.833,0,45.833,11.667,0,0,0,0,0
5402923,DB7_SHGCNCT_S001_S001_T001_0073.jpg,Doubtless bay,DB7,54,-34.817908,173.453136,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,5.833,0,0,0,0,0,0.833,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,13.333,0,60.833,1.667,0,0,0,0,0
5402924,DB7_SHGCNCT_S001_S001_T001_0098.jpg,Doubtless bay,DB7,54,-34.817908,173.453136,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,2.5,0,0,0,0.833,0,0,0,0,2.5,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.167,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,30.833,0,40.833,5,0,0,0,0,0
5402925,DB7_SHGCNCT_S001_S001_T001_0103.jpg,Doubtless bay,DB7,54,-34.817908,173.453136,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,2.5,0,0,0,0,2.5,0,0,0.833,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0.833,0,0,0,0,0,1.667,0,0,0,24.167,0,53.333,2.5,0.833,0,0,0,0
5402926,DB7_SHGCNCT_S001_S001_T001_0157.jpg,Doubtless bay,DB7,54,-34.817908,173.453136,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0.833,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.833,4.167,45,6.667,0,0,0,0,0
5402927,DB7_SHGCNCT_S001_S001_T001_0171.jpg,Doubtless bay,DB7,54,-34.817908,173.453136,East Karikari Peninsula,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,1.667,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.333,1.667,53.333,5.833,0,0,0,0,0
5402928,DB7_SHGCNCT_S001_S001_T001_0210.jpg,Doubtless bay,DB7,54,-34.817908,173.453136,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0.833,0,0,0,0.833,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.833,0,52.5,0,0,0,0,0.833,0
5402929,DB7_SHGCNCT_S001_S001_T001_0240.jpg,Doubtless bay,DB7,54,-34.817908,173.453136,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,3.333,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,2.5,0,0,0.833,0,0,0,0,0,0,2.5,0,0,0.833,0,0.833,0,0,0,0,0,0,0,0,0,8.333,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.667,0,49.167,1.667,0,0,0,0,0
5402930,DB7_SHGCNCT_S001_S001_T001_0312.jpg,Doubtless bay,DB7,54,-34.817908,173.453136,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,8.333,0,0,0,0.833,0,0,0,0,2.5,0.833,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,25.833,0,50,2.5,0,0,0,0,0
5402931,DB7_SHGCNCT_S001_S001_T001_0393.jpg,Doubtless bay,DB7,54,-34.817908,173.453136,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,5.833,0,0,0,0.833,0,0,0,0,1.667,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.667,0,63.333,4.167,0,0,0,0.833,0
5402180,DB7_SHGCNCT_S001_S001_T002_0039.jpg,Doubtless bay,DB7,54,-34.817908,173.453136,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,1.667,0,0,0.833,0,0,0,0,9.167,0,0,0,1.667,0,0,0,0,0.833,0,0,0,0,0.833,0,0,0,0,0,0,0.833,0,0,0,0,0,0,2.5,0,0.833,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0.833,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,22.5,0,40.833,6.667,0,0,0,0,0
5438536,DB8_SHGCNCT_S001_S001_T003_0012.jpg,Doubtless bay,DB8,71,-34.8141,173.453617,East Karikari Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0.833,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0.833,0,0,0,0,0,0,0,40.833,0,40.833,7.5,0,0,0,0,0
5438537,DB8_SHGCNCT_S001_S001_T003_0022.jpg,Doubtless bay,DB8,71,-34.8141,173.453617,East Karikari Peninsula,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,6.667,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0.833,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.333,0,36.667,0,0,0,0,0,0
5438539,DB8_SHGCNCT_S001_S001_T003_0025.jpg,Doubtless bay,DB8,71,-34.8141,173.453617,East Karikari Peninsula,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,40.833,0,45.833,0,0,0,0,0,0
